tract_id,week_offset,treated,n_events,post,site_id
06075000031,2,1,0,1,HR004
06075000031,3,1,0,1,HR004
06075000031,4,1,0,1,HR004
06075000031,5,1,0,1,HR004
06075000031,6,1,0,1,HR004
06075000031,7,1,1,1,HR004
06075000031,8,1,0,1,HR004
06075000031,9,1,0,1,HR004
06075000031,10,1,0,1,HR004
06075000031,11,1,0,1,HR004
06075000031,12,1,0,1,HR004
06075000031,13,1,0,1,HR004
06075000031,14,1,0,1,HR004
06075000031,15,1,0,1,HR004
06075000031,16,1,1,1,HR004
06075000031,17,1,0,1,HR004
06075000031,18,1,1,1,HR004
06075000031,19,1,0,1,HR004
06075000031,20,1,1,1,HR004
06075000031,21,1,0,1,HR004
06075000031,22,1,0,1,HR004
06075000031,23,1,0,1,HR004
06075000031,24,1,0,1,HR004
06075000031,25,1,0,1,HR004
06075000031,26,1,0,1,HR004
06075000032,-12,1,0,0,HR004
06075000032,-11,1,0,0,HR004
06075000032,-10,1,0,0,HR004
06075000032,-9,1,1,0,HR004
06075000032,-8,1,0,0,HR004
06075000032,-7,1,0,0,HR004
06075000032,-6,1,0,0,HR004
06075000032,-5,1,0,0,HR004
06075000032,-4,1,0,0,HR004
06075000032,-3,1,0,0,HR004
06075000032,-2,1,1,0,HR004
06075000032,-1,1,0,0,HR004
06075000032,0,1,0,1,HR004
06075000032,1,1,0,1,HR004
06075000032,2,1,0,1,HR004
06075000032,3,1,0,1,HR004
06075000032,4,1,0,1,HR004
06075000032,5,1,0,1,HR004
06075000032,6,1,1,1,HR004
06075000032,7,1,1,1,HR004
06075000032,8,1,0,1,HR004
06075000032,9,1,0,1,HR004
06075000032,10,1,1,1,HR004
06075000032,11,1,1,1,HR004
06075000032,12,1,0,1,HR004
06075000032,13,1,0,1,HR004
06075000032,14,1,0,1,HR004
06075000032,15,1,1,1,HR004
06075000032,16,1,0,1,HR004
06075000032,17,1,0,1,HR004
06075000032,18,1,0,1,HR004
06075000032,19,1,0,1,HR004
06075000032,20,1,1,1,HR004
06075000032,21,1,3,1,HR004
06075000032,22,1,0,1,HR004
06075000032,23,1,0,1,HR004
06075000032,24,1,0,1,HR004
06075000032,25,1,1,1,HR004
06075000032,26,1,0,1,HR004
06075000048,-12,0,0,0,HR004
06075000048,-11,0,0,0,HR004
06075000048,-10,0,0,0,HR004
06075000048,-9,0,0,0,HR004
06075000048,-8,0,0,0,HR004
06075000048,-7,0,0,0,HR004
06075000048,-6,0,0,0,HR004
06075000048,-5,0,0,0,HR004
06075000048,-4,0,0,0,HR004
06075000048,-3,0,0,0,HR004
06075000048,-2,0,0,0,HR004
06075000048,-1,0,0,0,HR004
06075000048,0,0,0,1,HR004
06075000048,1,0,0,1,HR004
06075000048,2,0,0,1,HR004
06075000048,3,0,0,1,HR004
06075000048,4,0,0,1,HR004
06075000048,5,0,0,1,HR004
06075000048,6,0,1,1,HR004
06075000048,7,0,2,1,HR004
06075000048,8,0,2,1,HR004
06075000048,9,0,0,1,HR004
06075000048,10,0,0,1,HR004
06075000048,11,0,0,1,HR004
06075000048,12,0,0,1,HR004
06075000048,13,0,0,1,HR004
06075000048,14,0,0,1,HR004
06075000048,15,0,0,1,HR004
06075000048,16,0,0,1,HR004
06075000048,17,0,0,1,HR004
06075000048,18,0,0,1,HR004
06075000048,19,0,0,1,HR004
06075000048,20,0,0,1,HR004
06075000048,21,0,0,1,HR004
06075000048,22,0,0,1,HR004
06075000048,23,0,0,1,HR004
06075000048,24,0,0,1,HR004
06075000048,25,0,0,1,HR004
06075000048,26,0,0,1,HR004
06075000037,-12,0,0,0,HR004
06075000037,-11,0,0,0,HR004
06075000037,-10,0,0,0,HR004
06075000037,-9,0,0,0,HR004
06075000037,-8,0,2,0,HR004
06075000037,-7,0,0,0,HR004
06075000037,-6,0,0,0,HR004
06075000037,-5,0,1,0,HR004
06075000037,-4,0,0,0,HR004
06075000037,-3,0,0,0,HR004
06075000037,-2,0,0,0,HR004
06075000037,-1,0,0,0,HR004
06075000037,0,0,0,1,HR004
06075000037,1,0,0,1,HR004
06075000037,2,0,0,1,HR004
06075000037,3,0,0,1,HR004
06075000037,4,0,0,1,HR004
06075000037,5,0,0,1,HR004
06075000037,6,0,0,1,HR004
06075000037,7,0,0,1,HR004
06075000037,8,0,0,1,HR004
06075000037,9,0,0,1,HR004
06075000037,10,0,0,1,HR004
06075000037,11,0,0,1,HR004
06075000037,12,0,0,1,HR004
06075000037,13,0,0,1,HR004
06075000037,14,0,0,1,HR004
06075000037,15,0,0,1,HR004
06075000037,16,0,0,1,HR004
06075000037,17,0,0,1,HR004
06075000037,18,0,0,1,HR004
06075000037,19,0,0,1,HR004
06075000037,20,0,0,1,HR004
06075000037,21,0,0,1,HR004
06075000037,22,0,0,1,HR004
06075000037,23,0,0,1,HR004
06075000037,24,0,0,1,HR004
06075000037,25,0,0,1,HR004
06075000037,26,0,0,1,HR004
06075000040,-12,0,1,0,HR004
06075000040,-11,0,0,0,HR004
06075000040,-10,0,0,0,HR004
06075000040,-9,0,1,0,HR004
06075000040,-8,0,0,0,HR004
06075000040,-7,0,0,0,HR004
06075000040,-6,0,1,0,HR004
06075000040,-5,0,1,0,HR004
06075000040,-4,0,1,0,HR004
06075000040,-3,0,0,0,HR004
06075000040,-2,0,0,0,HR004
06075000040,-1,0,0,0,HR004
06075000040,0,0,0,1,HR004
06075000040,1,0,0,1,HR004
06075000040,2,0,2,1,HR004
06075000040,3,0,1,1,HR004
06075000040,4,0,0,1,HR004
06075000040,5,0,1,1,HR004
06075000040,6,0,1,1,HR004
06075000040,7,0,0,1,HR004
06075000040,8,0,0,1,HR004
06075000040,9,0,0,1,HR004
06075000040,10,0,0,1,HR004
06075000040,11,0,0,1,HR004
06075000040,12,0,3,1,HR004
06075000040,13,0,0,1,HR004
06075000040,14,0,1,1,HR004
06075000040,15,0,0,1,HR004
06075000040,16,0,1,1,HR004
06075000040,17,0,0,1,HR004
06075000040,18,0,2,1,HR004
06075000040,19,0,0,1,HR004
06075000040,20,0,2,1,HR004
06075000040,21,0,0,1,HR004
06075000040,22,0,0,1,HR004
06075000040,23,0,0,1,HR004
06075000040,24,0,0,1,HR004
06075000040,25,0,1,1,HR004
06075000040,26,0,0,1,HR004
06075000034,-12,0,0,0,HR004
06075000034,-11,0,0,0,HR004
06075000034,-10,0,0,0,HR004
06075000034,-9,0,0,0,HR004
06075000034,-8,0,0,0,HR004
06075000034,-7,0,1,0,HR004
06075000034,-6,0,2,0,HR004
06075000034,-5,0,0,0,HR004
06075000034,-4,0,0,0,HR004
06075000034,-3,0,0,0,HR004
06075000034,-2,0,0,0,HR004
06075000034,-1,0,0,0,HR004
06075000034,0,0,0,1,HR004
06075000034,1,0,0,1,HR004
06075000034,2,0,0,1,HR004
06075000034,3,0,0,1,HR004
06075000034,4,0,0,1,HR004
06075000034,5,0,0,1,HR004
06075000034,6,0,0,1,HR004
06075000034,7,0,0,1,HR004
06075000034,8,0,0,1,HR004
06075000034,9,0,0,1,HR004
06075000034,10,0,0,1,HR004
06075000034,11,0,3,1,HR004
06075000034,12,0,3,1,HR004
06075000034,13,0,0,1,HR004
06075000034,14,0,0,1,HR004
06075000034,15,0,0,1,HR004
06075000034,16,0,0,1,HR004
06075000034,17,0,0,1,HR004
06075000034,18,0,0,1,HR004
06075000034,19,0,0,1,HR004
06075000034,20,0,0,1,HR004
06075000034,21,0,1,1,HR004
06075000034,22,0,0,1,HR004
06075000034,23,0,0,1,HR004
06075000034,24,0,1,1,HR004
06075000034,25,0,0,1,HR004
06075000034,26,0,0,1,HR004
